Mileage,Cylinder,Liter,Cruise,Sound,Leather,Price
-1.819101086,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7366848196
-0.6735869606,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8366641672
-0.001944053,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9756452672
0.2025379658,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9191820925
0.2065641631,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.9882767252
0.5284159324,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.99183017
0.6322430195,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9206088676
0.7192332817,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9783945027
1.1685812978,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9993588278
2.3222698237,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-1.0922126247
-1.4807785096,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.5857381156
-0.918330952,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6369483852
-0.303664836,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7893999317
-0.2912202263,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7349805871
0.0582048941,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8458590033
0.0851682152,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7999252773
0.1602018915,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8276502548
0.3949413927,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7206106854
1.3868499921,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9068437815
2.0416560748,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.987494596
-0.7388601587,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7404465568
-0.0452561751,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8631623914
0.239627783,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8302843654
0.2535364645,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8332186133
0.311123286,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8596961117
0.3229578659,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8875202558
0.4109241758,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8543591291
0.9226172466,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.9490807802
0.9381120058,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8736834623
1.0565798102,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8959252761
-2.2769895206,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.5773831662
-1.681722355,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.566051909
-0.495824251,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6802392853
0.0661352826,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7241506129
0.7336299871,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7733153079
0.7699877684,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8126660391
0.9049263799,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7904088487
0.9894765224,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8421038531
1.2272661731,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8759015147
1.5875498255,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8892466602
-1.3362014259,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6419174427
-0.835976917,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6571771727
-0.7325158479,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.628653927
-0.6500398069,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6416029844
-0.1271221862,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6827911157
0.1581277899,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7120392052
0.2170566771,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7743360722
0.4777834517,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7686805326
0.9271314678,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7888951943
1.8280236077,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8702156429
-2.3140793378,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.5287180251
-1.2139514362,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.497181383
-0.610997894,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6331230711
-0.3262359419,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6251963517
-0.1978856533,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6521192925
-0.1124814688,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6914006531
-0.001700041,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7005646534
0.1645941067,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.7234565485
0.206808175,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7022094287
0.2190087728,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7250755103
-1.6736699605,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6993886772
-1.6010764037,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6724546042
-1.5515419767,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.6839125257
-1.2531153551,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7231589896
-0.5610974491,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7355707446
-0.3125712724,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7433835847
-0.2730413356,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.7600411351
0.3548014261,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.8278648542
0.7774301331,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8950232436
1.079882952,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.8765218832
-1.9773428391,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,2.5685220381
-1.780425191,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,2.6021698718
-0.9415120878,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,2.3679202409
-0.6449155558,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,2.1679518203
0.0205050469,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,2.0261541481
0.4872999179,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.8416505029
0.6511539461,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.8562323591
0.7476606745,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,1.768536737
1.3018118256,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.5809799695
1.4893350134,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.6131543172
-1.5589843413,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,1.8748595312
-1.3255869059,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.8584519694
-1.2715382577,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.785303628
-1.1120764447,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.7955802184
-1.0020270528,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.8232683717
0.1852131169,1.9684913361,2.679801475,0.5731635965,0.6869787128,0.6172267549,1.4080424811
0.3548014261,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,1.4398062944
0.5401285063,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,1.3105062709
0.7216734012,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,1.355212006
1.7518918776,1.9684913361,2.679801475,0.5731635965,-1.4538386712,0.6172267549,0.995826432
-2.1935374318,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.0418727269
-0.6975001323,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.1836186507
-0.199349725,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.2293878382
-0.1265121563,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.195591295
0.0051322937,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.2848737208
0.2049780853,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.2458470772
0.6858036438,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.3544152925
0.8721067718,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.3595194696
1.1634570468,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.4096128539
1.1698013576,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.3297719788
-2.2015898263,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.1337347747
-1.4178234251,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.2537168794
-0.7049424969,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.2646104543
-0.0407419539,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.4590949877
0.2116884141,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.4237359311
0.311245292,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.4753794507
0.7610813321,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.545413544
0.9306696412,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.4890870071
1.38721601,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.5574817886
1.6501388921,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.5856294226
-2.3420187067,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.4659471334
-1.7633443541,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.6445120232
-0.655286064,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.3798063115
-0.4539762006,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.35062723
0.3821307651,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.2025508464
0.7857265396,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.1569365715
0.9213971868,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.072954897
0.9892325105,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.1829468186
1.0260783158,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.0786672309
1.7154120902,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.1060781545
-1.6953870245,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.2413039195
-1.3597485796,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.2420103598
-0.3430727668,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3491716125
-0.0544066234,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.3583173478
-0.0112165073,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4672957684
0.2436539803,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4652687913
0.4426457301,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4570581855
0.5796584431,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4855068383
0.8174480938,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.5259751035
1.7171201739,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.6503832294
-2.2390456615,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.2203910553
-1.4483249195,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.2571798407
-0.5719559811,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.3930177127
0.1933875175,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4232963155
0.2248650597,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4926978902
0.4622886925,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4400028535
0.7155731023,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.5101419949
0.9326217368,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.5786574276
1.540943542,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.6277021083
1.5498499784,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.6181158202
-1.6133990074,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.1892965887
-0.5663437062,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3372126832
-0.4266468616,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3105901216
-0.2917082502,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3066699653
-0.1684822126,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3833532132
-0.1294402997,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3377160409
-0.0417180017,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.3722785648
0.5647737138,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4277273341
0.6189443679,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4405569604
0.7371681604,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4592907056
-2.3059049373,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.1918350091
-0.1897112528,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4272887295
-0.029151386,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4073957645
0.0062303475,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4534486328
0.1937535354,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4077184248
0.4027497753,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4997434196
0.5351262612,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4862388939
0.6786052911,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.505959954
0.7925588743,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4683083473
1.0257122978,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.5106734952
-1.7324768417,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.2395808805
-1.517136291,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.3053471713
-1.4868788085,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.1782436612
-0.6195383125,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3210739046
-0.2859739692,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.3396023941
-0.1355405986,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4217767861
0.0449062425,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.494308739
0.1976577267,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.5135179026
0.3671240298,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4535271827
0.3729803167,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.5377780921
-1.3542583106,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4302770131
-1.0296004038,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.3925296375
-0.6408893586,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4172503223
-0.479353444,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4229365471
-0.2904881904,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.489240821
-0.1549395491,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.4644104932
0.0392939675,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.4751080327
0.1756966507,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.5785846404
0.7265536403,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.5744667095
0.7471726506,0.5270823796,0.4185080389,-1.7425325422,0.6869787128,0.6172267549,-0.5728238402
-1.7086856761,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.2572674289
-1.401474624,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.2460673447
-1.149044256,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.2190959994
-0.9986108854,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.334147592
-0.4799634739,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.3700553611
-0.15005931,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.3872335031
0.4464279154,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.5043222743
0.7441225011,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.505541167
0.8379450981,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.5610551941
1.6486748204,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.5907660022
-1.5576422756,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.0406567181
-0.7777800656,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.0386315294
-0.6153901092,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.1053101089
-0.3516131853,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.0815391049
-0.3043968719,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.0110504844
-0.2209447831,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.0674747788
0.2830619111,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.0509864752
0.3534593603,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.134061211
0.9011441945,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.2495002367
2.3445969176,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.3799970784
-0.8986879896,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.2256663078
-0.5958691528,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.2210032642
0.2635409547,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.0779459515
0.3408927446,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,0.114034542
0.5167033586,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.0732463873
0.5896629333,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.1310279912
0.6329750554,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.0184317607
0.6598163705,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.0972187929
0.6976382236,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.0326061498
0.7797482467,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.1134397222
-0.9687194209,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,0.415719907
-0.3122052544,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,0.2130696937
-0.0834440461,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,0.2261056526
-0.0379358164,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,0.1195896366
0.0780918685,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,0.0646953428
0.2558545781,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,0.0898768451
0.7099608274,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,0.085582681
0.7274076822,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,0.0426837729
0.8950438957,1.9684913361,1.4134771508,0.5731635965,-1.4538386712,0.6172267549,0.0061318723
1.3866059801,1.9684913361,1.4134771508,0.5731635965,0.6869787128,0.6172267549,-0.0144112981
-1.0099574414,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.1680458769
-0.4070038992,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.2695770689
-0.2743834013,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.1036184165
-0.1723864039,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.1230265748
0.0827280956,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.1610648503
0.157273748,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.3539165496
0.3161255311,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.2516097232
0.5996674235,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.280942278
0.9445783226,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,-0.3318348712
1.0435251706,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.3616729894
-2.1396107896,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.187589341
-1.7299147162,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,-1.6181350062,0.1779367519
-1.330345139,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.1130402497
-1.0691303406,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,0.026771142
-0.5265697574,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,0.0669495726
-0.0503804261,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.0518115425
0.3732243287,0.5270823796,0.6898632513,0.5731635965,0.6869787128,0.6172267549,-0.1247605474
0.78328642,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.2252954824
0.8839413517,0.5270823796,0.6898632513,0.5731635965,0.6869787128,-1.6181350062,-0.1672663171
0.9924046659,0.5270823796,0.6898632513,0.5731635965,-1.4538386712,0.6172267549,-0.2028121015
-1.8660733874,0.5270823796,0.4185080389,0.5731635965,0.6869787128,-1.6181350062,0.0566704291
-1.725400495,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,0.14099256
-1.3155824157,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,0.0770704248
-1.0505854319,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,0.0979180738
-0.9173549042,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,0.6172267549,0.0538150516
0.1144496498,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.0723816624
0.3411367565,0.5270823796,0.4185080389,0.5731635965,0.6869787128,-1.6181350062,-0.1823900684
0.810737765,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,0.6172267549,-0.216324357
1.0397429853,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,-1.6181350062,-0.3222162942
1.2482512013,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,0.6172267549,-0.2846579213
-1.5305569485,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,0.0040388455
-1.1583167103,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,-1.6181350062,-0.0900847297
-1.0526595336,0.5270823796,0.4185080389,0.5731635965,0.6869787128,-1.6181350062,-0.0673302842
-0.0357397088,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,-1.6181350062,-0.2072217264
0.1266502476,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,-1.6181350062,-0.2826713995
0.2281592211,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,-1.6181350062,-0.3339374657
0.6934900204,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,0.6172267549,-0.2753983752
1.2898552397,0.5270823796,0.4185080389,0.5731635965,-1.4538386712,-1.6181350062,-0.4369520709
1.9267264437,0.5270823796,0.4185080389,0.5731635965,0.6869787128,-1.6181350062,-0.5185876983
2.6516859637,0.5270823796,0.4185080389,0.5731635965,0.6869787128,0.6172267549,-0.5614967104
-2.3121272422,0.5270823796,0.3280563015,-1.7425325422,0.6869787128,0.6172267549,-0.4028722746
-1.7936018366,0.5270823796,0.3280563015,-1.7425325422,0.6869787128,0.6172267549,-0.3710026192
-1.5947320928,0.5270823796,0.3280563015,0.5731635965,0.6869787128,0.6172267549,-0.4250141802
-1.275198437,0.5270823796,0.3280563015,-1.7425325422,0.6869787128,0.6172267549,-0.4188539572
-0.9468803508,0.5270823796,0.3280563015,0.5731635965,0.6869787128,0.6172267549,-0.4603471928
-0.1850750256,0.5270823796,0.3280563015,-1.7425325422,0.6869787128,0.6172267549,-0.5814208618
0.1323845286,0.5270823796,0.3280563015,0.5731635965,0.6869787128,0.6172267549,-0.6160208274
0.3150274773,0.5270823796,0.3280563015,-1.7425325422,0.6869787128,0.6172267549,-0.5815298456
0.3427228343,0.5270823796,0.3280563015,0.5731635965,0.6869787128,0.6172267549,-0.6357211196
0.4273949828,0.5270823796,0.3280563015,-1.7425325422,0.6869787128,0.6172267549,-0.6717355365
-1.9381789203,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.5426614881
-1.9086534737,-0.9143265769,-0.7573645479,0.5731635965,0.6869787128,0.6172267549,-0.5021107409
-1.8927926965,-0.9143265769,-0.7573645479,-1.7425325422,0.6869787128,0.6172267549,-0.6086123454
